step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9999998807907104,1.055232286453247,1.0108963150141388,102674.71692335606,1106.7169233560562,0.010896315014138866,0.019879631172612114,-2.2351743567128324e-08,0.0,43.58145830855584,-4.7296286568965005e-05,43.581505604842405,1.0000010852387322,0.02714633025206297,0.04701882323561712
50,0.9999998807907104,1.0538930892944336,1.0216775652855663,103769.7469509244,2201.7469509243965,0.021677565285566285,0.019958848682969866,-2.2351743567128324e-08,0.020884492977686044,43.78227480669423,-4.7296286568965005e-05,43.7823221029808,1.0000010802610595,0.026911140432829696,0.046611462519282144
75,1.0000330209732056,1.0519177913665771,1.0324448699409772,104863.36055016518,3295.3605501651764,0.03244486994097724,0.019955036386192577,0.00048739480295304134,0.019582539568399917,43.789334824731824,1.031423559501658,42.75791126523016,0.976445781521232,0.026166147105558372,0.04532109622514842
100,0.984067440032959,1.0413764715194702,1.0285454269319012,104467.30192261934,2899.301922619343,0.028545426931901218,0.01995575356531346,0.038662229628092654,0.019673367695190146,43.80361932848799,81.81797442455579,38.014355096067796,0.4646210733452069,0.04548550372707051,0.07878320346314967
125,0.9907817244529724,1.041798710823059,1.0192974912455728,103528.00759083033,1960.007590830326,0.01929749124557268,0.01995476961949231,0.03866928760935016,0.02929267446560669,43.81263582115298,81.82567724989693,38.013041428743946,0.46456128083916143,0.045022189708910684,0.07798072004383795
150,0.99432373046875,1.0419663190841675,1.0098769670139902,102571.18378567696,1003.1837856769562,0.009876967013990195,0.019955626766361114,0.03890980775613295,0.038388861297710755,43.82396321608202,82.33419184463051,38.51022862854849,0.46773069323640865,0.04510966455012323,0.07813223091320211
175,0.9743434190750122,1.0063310861587524,0.9995503241622324,101522.32732450962,-45.67267549037933,-0.0004496758377675974,0.019653769413322662,0.03905393481729922,0.0387740709800414,40.56115930314952,82.63912159521851,42.07796229206899,0.5091772695524829,0.04315456487421379,0.07474589894066551
200,0.9617736339569092,1.0016685724258423,0.9892184732736528,100472.94189345837,-1095.0581065416336,-0.010781526726347211,0.0200521427176766,0.039148305259981246,0.037855288046495794,41.28134844285076,82.83853160905872,41.557183166207956,0.5016648938483057,0.04376082543432503,0.07579597303340334
225,0.9612377285957336,1.0002508163452148,0.9788886120950154,99423.75855326653,-2144.2414467334747,-0.02111138790498459,0.019953626169275585,0.03920218354940066,0.021527626828536872,40.99226494442364,82.95221022865381,41.95994528423017,0.5058327580250073,0.04432964377350851,0.07678119529714607
250,0.9618880152702332,0.9995828866958618,0.9714792660251494,98671.20609164238,-2896.7939083576202,-0.028520733974850547,0.01995454484769381,0.015824109716943882,0.020933459669783237,40.94743190273876,33.463306219226546,7.484125683512211,0.18277399425900595,0.02765987906044159,0.04790831586389534
275,0.9680600762367249,1.0072126388549805,0.9787299801057372,99407.64661937952,-2160.3533806204796,-0.021270019894262755,0.019952927139501433,0.004286374888677302,0.020375749208075174,40.91253733704033,9.071038770848128,31.8414985661922,0.778282175556107,0.02760987098057284,0.0478216993287737
300,0.9678370356559753,1.002731204032898,0.9868927629231449,100236.72414457798,-1331.27585542202,-0.013107237076855112,0.019955514941632127,0.003140025362252462,0.0026462849994086167,40.893614413607274,6.644396189159535,34.24921822444774,0.8375199579583108,0.027587513863261116,0.04778297566567902
325,0.9742356538772583,1.000779390335083,0.9955589185711219,101116.92824143171,-451.0717585682869,-0.004441081428878061,0.019872920933603846,0.0025707520912315552,0.0030184038492830825,41.01322107808898,5.439722093560442,35.57349898452854,0.8673666210414628,0.023046093804987764,0.03991700538623716
350,0.9972909688949585,1.0307104587554932,1.0053883915169666,102115.28814959526,547.2881495952606,0.0053883915169665704,0.019919223445229978,0.0021979458239700296,0.002436019404944957,43.221496583778396,4.650920464133685,38.57057611964471,0.8923933497971647,0.029032167865941854,0.0502851897976798
375,0.9991236925125122,1.0334813594818115,1.0150097190867815,103092.50714820623,1524.507148206234,0.015009719086781604,0.019951449994117527,0.0019615356883178033,0.012583750072587854,43.43362815442511,4.150650029030153,39.282978125394955,0.9044369488481869,0.027593758269399714,0.047793791294374166
400,1.0000172853469849,1.0339471101760864,1.0246986696565854,104076.59447968006,2508.5944796800613,0.024698669656585355,0.019961968880315754,0.002755389809864837,0.018064801064597194,43.54253660575749,5.83092488089936,37.71161172485813,0.8660866973898724,0.02693982999085167,0.046661154291422896
425,0.9981464147567749,1.0356487035751343,1.0258487876464755,104193.40966367722,2625.4096636772156,0.02584878764647542,0.019950551678917752,0.034958608653607635,0.018904249191095804,43.57260370440801,73.94374052976391,30.371136825355904,0.41073303308386033,0.03913772506843095,0.06778852831118452
450,0.9965251684188843,1.0374284982681274,1.0190285708275215,103500.69388180971,1932.6938818097115,0.019028570827521577,0.01996290354350395,0.03479530135832466,0.022858428121157102,43.6372640515643,73.62599579014065,29.988731738576348,0.4073117302760091,0.040493980065224165,0.07013763087364953
475,0.9995039701461792,1.0372074842453003,1.0114118982899862,102727.08368551731,1159.083685517311,0.011411898289986129,0.01994731186911999,0.03578403234919304,0.03463535472932879,43.62752096890569,75.72006631647835,32.09254534757266,0.42383144797363465,0.04145607467077399,0.07180402761214977
500,0.999863862991333,1.0115668773651123,1.0029571616039779,101868.35298979282,300.3529897928238,0.002957161603977865,0.019954517386881865,0.03645637347167076,0.035865372735637266,42.40629083593453,77.1426489898979,34.73635815396338,0.45028733921896075,0.042483504906362275,0.07358358898142114
