step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
5,0.9999900460243225,1.001660704612732,1.0000561402891144,101573.70205688477,5.702056884765625,5.614028911434335e-05
10,0.999885082244873,1.004073977470398,1.0002302530860714,101591.38634544611,23.38634544610977,0.00023025308607149664
15,0.9996356964111328,1.0059630870819092,1.0004923443826972,101618.0064342618,50.00643426179886,0.000492344382697295
20,0.999276876449585,1.0080205202102661,1.000840934706475,101653.41205626726,85.4120562672615,0.0008409347064750857
25,0.9988285303115845,1.0100696086883545,1.0012704397163812,101697.0360211134,129.0360211133957,0.0012704397163811013
30,0.9983065128326416,1.0121101140975952,1.0017761875668139,101748.40381878614,180.40381878614426,0.001776187566813802
35,0.9977254867553711,1.0141658782958984,1.002355228533831,101807.21585172415,239.2158517241478,0.0023552285338310076
40,0.997096061706543,1.0162193775177002,1.0030048247438486,101873.1940395832,305.1940395832062,0.003004824743848517
45,0.9964268207550049,1.0182766914367676,1.0037230028716289,101946.13795566559,378.1379556655884,0.003723002871628745
50,0.9957247376441956,1.0203365087509155,1.0045081903945559,102025.88788199425,457.88788199424744,0.004508190394555839
55,0.9949955940246582,1.022398591041565,1.0053591860273985,102112.32180643082,544.3218064308167,0.0053591860273985575
60,0.9942439794540405,1.024463176727295,1.006275083044005,102205.34763461351,637.347634613514,0.006275083044005139
65,0.9934732913970947,1.0265305042266846,1.0072552085189217,102304.89701884985,736.8970188498497,0.007255208518921803
70,0.9926865696907043,1.0286004543304443,1.0082990700424788,102410.91994607449,842.9199460744858,0.00829907004247879
75,0.9918869137763977,1.0306731462478638,1.0094061245380066,102523.36125707626,955.3612570762634,0.00940612453800669
80,0.9910903573036194,1.0327450037002563,1.010571618745175,102641.73817270994,1073.7381727099419,0.010571618745175074
85,0.99037104845047,1.0348048210144043,1.0117580579187682,102762.24242669344,1194.2424266934395,0.01175805791876811
90,0.9896879196166992,1.0368350744247437,1.0128596826951197,102874.13225197792,1306.1322519779205,0.012859682695119728
95,0.9890905618667603,1.0387187004089355,1.01381418991848,102971.07964164019,1403.0796416401863,0.013814189918480095
100,0.9888354539871216,1.0402989387512207,1.0146601404360933,103057.00114381313,1489.0011438131332,0.014660140436093387
105,0.988788902759552,1.0399061441421509,1.015344735865247,103126.53413236141,1558.534132361412,0.015344735865247048
110,0.9889763593673706,1.038610577583313,1.0158105973376135,103173.85075038671,1605.850750386715,0.01581059733761337
115,0.9894528388977051,1.0377475023269653,1.0160974218834617,103202.98294585943,1634.9829458594322,0.016097421883461645
120,0.9901455640792847,1.0365930795669556,1.0162112099748215,103214.54017472267,1646.5401747226715,0.016211209974821512
125,0.9910255670547485,1.0353773832321167,1.016163301484562,103209.67420518398,1641.6742051839828,0.0161633014845619
130,0.9920573234558105,1.0341107845306396,1.0159622113177553,103189.24987912178,1621.2498791217804,0.0159622113177554
135,0.9932169318199158,1.0327798128128052,1.0156143833334408,103153.9216864109,1585.921686410904,0.015614383333440689
140,0.9944814443588257,1.0314061641693115,1.0151252633990002,103104.24275290966,1536.2427529096603,0.015125263399000279
145,0.9958330988883972,1.0299917459487915,1.0144990554088802,103040.64005976915,1472.6400597691536,0.014499055408880293
150,0.9972527623176575,1.0285422801971436,1.013739151839066,102963.45817399025,1395.4581739902496,0.013739151839065942
155,0.9987322092056274,1.0270589590072632,1.0128481784840153,102872.96379226446,1304.9637922644615,0.012848178484015257
160,1.0002586841583252,1.025527834892273,1.011827849284772,102769.33099615574,1201.3309961557388,0.01182784928477216
165,1.0018253326416016,1.0238181352615356,1.0106779607300422,102652.53911542892,1084.5391154289246,0.010677960730042185
170,1.0034191608428955,1.0214238166809082,1.009396320046938,102522.3654345274,954.3654345273972,0.009396320046937984
175,1.005021572113037,1.017532229423523,1.007988284901254,102379.35412085056,811.354120850563,0.007988284901253969
180,1.005532145500183,1.0124597549438477,1.0064952203225774,102227.70653772354,659.7065377235413,0.006495220322577399
185,1.0037394762039185,1.0081874132156372,1.0050285234390075,102078.7370686531,510.7370686531067,0.00502852343900743
190,1.0003812313079834,1.00944185256958,1.0036908966567186,101942.8769916296,374.8769916296005,0.003690896656718657
195,0.9974405765533447,1.0104316473007202,1.002465173519359,101818.38274401426,250.38274401426315,0.002465173519359081
200,0.9949278831481934,1.0111690759658813,1.0013347815918234,101703.57109671831,135.5710967183113,0.0013347815918233234
205,0.9927592873573303,1.0116935968399048,1.0002986867562942,101598.33701646328,30.337016463279724,0.0002986867562941057
210,0.9910069704055786,1.0120054483413696,0.9993479710451381,101501.77472311258,-66.22527688741684,-0.0006520289548619333
215,0.989548921585083,1.0121675729751587,0.9984777197323942,101413.38503777981,-154.61496222019196,-0.0015222802676058598
220,0.9882973432540894,1.0121922492980957,0.99768315846888,101332.6830393672,-235.31696063280106,-0.002316841531120048
225,0.9872117042541504,1.0120997428894043,0.9969601416831253,101259.24767047167,-308.75232952833176,-0.003039858316874722
230,0.9862917065620422,1.0119050741195679,0.9963053359104896,101192.74035775661,-375.2596422433853,-0.0036946640895103313
235,0.9854774475097656,1.0116257667541504,0.9957164908273975,101132.93254035711,-435.0674596428871,-0.004283509172602465
240,0.9847670197486877,1.011260986328125,0.9951949470876595,101079.96038579941,-488.03961420059204,-0.004805052912340423
245,0.9841474294662476,1.0107990503311157,0.9947535850978547,101035.13213121891,-532.8678687810898,-0.00524641490214526
250,0.983629047870636,1.0102341175079346,0.9944275473464556,101002.01712888479,-565.9828711152077,-0.005572452653544499
