step,lbm_open_boundary_semantics,row_role,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,43.58145830855584,3.443648039446942,3.443648039446942,40.1378102691089,9.071659088134766,0.25,0.005,10.981403350830078,137.53378295898438,43.50697708129883,3.0454118251800537,40.461565256118774,9.071659088134766,0.0010337403509765863,0.0010337403509765863,4.287173396733124e-06,4.287173396733124e-06,0.0005,0.5,0.20674807019531727,0,0,0.0,1,0,0,0.0,43.50697708129883,3.302628993988037,0.0008706146036274731,0.0017391747096553445,0.0016321084532912712,0.0,0.9971351808884193,1.3967457956400921e-06,0.0,3.190915365377217,2.930775863115494,2.6653097347250307,0.9266090288047222,0:43.5814583086;24:0;47:3.44364803945,0.010493921756242046,False,False
50,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,43.7822748009064,6.337378420718876,6.337378420718876,37.44489638018752,15.720094680786133,0.25,0.005,19.4466609954834,528.99462890625,43.77075958251953,6.063872337341309,37.70688724517822,15.720094680786133,0.001830657827667892,0.001830657827667892,7.429156539728865e-06,7.429156539728865e-06,0.0005,0.5,0.3661315655335784,0,0,0.0,1,0,0,0.0,43.77075958251953,6.241656303405762,0.0010746262269094586,0.003239687066525221,0.003011018255442057,0.0,0.994673431990052,1.5498298146244764e-06,46.784098867402335,6.16216230852678,5.9825871586297765,5.7985500110414225,0.9723519568250398,0:43.7822748009;24:46.7840988674;47:6.33737842072,0.020023310527665553,False,False
75,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,43.789330384064,9.424749927267523,9.424749927267523,34.364580456796475,20.326213836669922,0.25,0.005,25.324085235595703,1096.040283203125,43.791954040527344,9.147144317626953,34.64480972290039,20.326213836669922,0.002383740385994315,0.002383740385994315,9.60596116783563e-06,9.60596116783563e-06,0.0005,0.5,0.47674807719886303,0,0,0.0,1,0,0,0.0,43.791954040527344,8.811979293823242,0.0010880959453061223,0.004839110188186169,0.0044851657658963266,0.0,0.9930576814482929,2.5702825607865967e-05,47.41374357853031,10.087387858430368,12.48876477046146,17.726298926735524,1.0703082772780752,0:43.7893303841;24:47.4137435785;47:9.42474992727,0.02895355878589134,False,False
100,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,43.62995070514878,86.60347693599724,86.60347693599724,-42.97352623084846,10.448830604553223,0.25,0.005,13.783353805541992,1635.888916015625,43.6434440612793,85.91730499267578,-42.273860931396484,10.448830604553223,0.0012979389866814017,0.0012979389866814017,4.9380109885532875e-06,4.9380109885532875e-06,0.0005,0.5,0.25958779733628035,0,0,0.0,1,0,1,0.01,85.91730499267578,86.6868667602539,0.012844118289649487,0.04413214325904846,0.0411102506050414,0.0,0.9955840735557174,0.0006638486486045243,50.07440175569416,86.06713782793022,85.0182829452787,84.92565153763819,0.9938069564058798,0:43.6299507051;24:50.0744017557;47:86.603476936,0.023126704019753152,False,False
125,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,43.429289396281405,81.78021832587956,81.78021832587956,-38.350928929598155,-0.8601181507110596,0.25,0.005,0.5940412282943726,1784.411865234375,43.438262939453125,82.2137680053711,-38.77550506591797,-0.8601181507110596,-5.5740674724802375e-05,5.5740674724802375e-05,-4.064830818606424e-07,4.064830818606424e-07,0.0005,0.5,0.011148134944960475,0,0,0.0,1,0,1,0.008,82.2137680053711,81.92642211914062,0.00616938341408968,0.04174534231424332,0.03865421175629267,0.0,0.9998467349093443,6.525368648921998e-05,70.36977438757805,82.076512140673,82.38861290051852,82.72320320007631,1.0036230499362666,0:43.4292893963;24:70.3697743876;47:81.7802183259,0.013247175013650005,False,False
150,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,43.27912394233252,78.86702590368486,78.86702590368486,-35.587901961352344,-8.924674987792969,0.25,0.005,10.855960845947266,1940.683837890625,43.28269958496094,79.19141387939453,-35.908714294433594,-8.924674987792969,-0.001021775882691145,0.001021775882691145,-4.2177102841378655e-06,4.2177102841378655e-06,0.0005,0.5,0.204355176538229,0,0,0.0,1,0,1,0.006666666666666667,79.19141387939453,78.96674346923828,0.0036261933855712414,0.04077974706888199,0.03716208055513754,0.0,1.0029495581561991,3.7567696152898214e-05,81.34927184483918,79.0887873626482,79.31328642401934,79.53997973839739,1.002811840010731,0:43.2791239423;24:81.3492718448;47:78.8670259037,0.004160044051087083,False,False
175,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,40.126206887876776,74.01925162887125,74.01925162887125,-33.89304474099447,-14.646751403808594,0.25,0.005,18.133142471313477,2313.469970703125,40.45551300048828,74.5595932006836,-34.10408020019531,-14.646751403808594,-0.0017070091562345624,0.0017070091562345624,-6.921905423951102e-06,6.921905423951102e-06,0.0005,0.5,0.3414018312469125,0,0,0.0,1,0,1,0.005714285714285714,74.5595932006836,74.41374206542969,0.0018894231179729104,0.03888855129480362,0.034803820568031676,0.0,1.0050794878844278,2.7026784826787504e-05,74.8703377619675,74.17518765723682,74.31802246685963,74.43949136795808,1.002106695554657,0:40.1262068879;24:74.870337762;47:74.0192516289,-0.004955353588570043,False,False
200,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,41.127460619877155,66.37126387105036,66.37126387105036,-25.243803251173205,-17.9432315826416,0.25,0.005,22.418258666992188,2830.071533203125,41.105438232421875,66.6935806274414,-25.58814239501953,-17.9432315826416,-0.0021102577447891235,0.0021102577447891235,-8.47978844831232e-06,8.47978844831232e-06,0.0005,0.5,0.4220515489578247,0,0,0.0,1,0,1,0.005,66.6935806274414,66.61409759521484,0.00046795501839369535,0.035530079156160355,0.031165592798040338,0.0,1.0064400293087914,1.7877007470093685e-05,68.03538212423922,66.44726712385952,66.53636608892438,66.6379989624002,1.0011451228796369,0:41.1274606199;24:68.0353821242;47:66.3712638711,-0.012121348515054342,False,False
225,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.7,41.11470234894534,61.50311225838913,61.50311225838913,-20.388409909443787,-19.019126892089844,0.25,0.005,23.847360610961914,3411.248291015625,41.10897445678711,61.681434631347656,-20.572460174560547,-19.019126892089844,-0.0022449747193604708,0.0022449747193604708,-8.988245099317282e-06,8.988245099317282e-06,0.0005,0.5,0.44899494387209415,0,0,0.0,1,0,1,0.0044444444444444444,61.681434631347656,61.66514205932617,0.00022556318435817957,0.03343864902853966,0.028866347491783875,0.0,1.0069048983838924,1.546023513114613e-05,29.27007784620365,61.51407490987543,61.51539231731272,61.49434534134002,1.0001782454754524,0:41.1147023489;24:29.2700778462;47:61.5031122584,-0.017664350894360175,False,False
