actual,artifact_path,check,expected,pass,summary_key
True,outputs/step94_taichi_ggui_visualization_smoke_matrix/taichi_ggui_visualization_smoke_matrix.json,step94_taichi_ggui_visualization_smoke_matrix_pass,True,True,step94_taichi_ggui_visualization_smoke_matrix_pass
True,outputs/step94_taichi_ggui_visualization_quality/taichi_ggui_visualization_quality.json,step94_taichi_ggui_visualization_quality_pass,True,True,step94_taichi_ggui_visualization_quality_pass
True,outputs/step94_activation_guard/activation_guard.json,step94_activation_guard_pass,True,True,step94_activation_guard_pass
True,outputs/step94_output_guard/output_guard.json,step94_output_guard_pass,True,True,output_guard_pass
True,outputs/step94_artifact_manifest/artifact_summary.json,step94_artifact_budget_pass,True,True,artifact_budget_pass
