step,lbm_open_boundary_semantics,row_role,step135_interior_reflection_candidate,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,open_boundary_inlet_ramp_steps,open_boundary_inlet_ramp_profile,open_boundary_inlet_ramp_factor,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,x_profile_flux_samples,x_profile_ux_mean_samples,x_profile_rho_mean_samples,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,2,True,0.7,0,linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0"":0.0,""2"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""7"":0.0}","{""0"":0.0,""2"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""7"":0.0}","{""0"":1.0,""2"":1.0,""4"":1.0,""5"":1.0,""6"":1.0,""7"":1.0}",0:0;2:0;4:0;5:0;6:0;7:0,0.0,False,False
5,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,2,True,0.7,0,linear,1.0,0.3942313736179406,0.0024596173377477827,0.0024596173377477827,0.3917717562801928,0.01965378038585186,0.25,0.005,0.01777663640677929,0.03630486875772476,0.355624794960022,2.0133331418037415e-05,0.35560466162860394,0.01965378038585186,0.0002209795347880572,0.0002209795347880572,1.2283613841646002e-06,1.2283613841646002e-06,0.0005,0.5,0.04419590695761144,0,0,0.0,2,0,0,0.0,0.355624794960022,0.001331312581896782,0.00013892952119931579,0.00016851451073307544,0.00015376778173958883,0.0,0.9997288286685944,7.598131170262075e-08,0.0017460826618123891,0.0006922259959726929,0.00010505691244035167,0.0017460826618123891,0.2814364597895333,"{""0"":0.3942313736179406,""2"":0.12827979940162526,""4"":0.0017460826618123891,""5"":0.00010505691244035167,""6"":0.0006922259959726929,""7"":0.0024596173377477827}","{""0"":0.023527135024778545,""2"":0.007910987129434943,""4"":0.00010911726485574036,""5"":6.566114080897023e-06,""6"":4.326704356572009e-05,""7"":0.00015376778173958883}","{""0"":1.0474176928400993,""2"":1.0131482481956482,""4"":1.0001083016395569,""5"":0.9999916590750217,""6"":0.9999334812164307,""7"":0.9997288286685944}",0:0.394231373618;2:0.128279799402;4:0.00174608266181;5:0.00010505691244;6:0.000692225995973;7:0.00245961733775,0.012320192065089941,False,False
10,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,2,True,0.7,0,linear,1.0,0.3228911563057746,0.01678378671735934,0.01678378671735934,0.3061073695884152,0.05237368121743202,0.25,0.005,0.05859849974513054,0.2503153383731842,0.3361305892467499,0.041056614369153976,0.2950739748775959,0.05237368121743202,0.0007292074151337147,0.0007292074151337147,3.2733553325670073e-06,3.2733553325670073e-06,0.0005,0.5,0.14584148302674294,0,0,0.0,2,0,0,0.0,0.3361305892467499,0.011236554011702538,0.0008030583267100155,0.0013304301537573338,0.0010505273276066873,0.0,0.9985325261950493,6.6556291274516386e-06,0.21479946293038266,0.0268571988427386,0.08529912417532595,0.21479946293038266,1.6001870909715747,"{""0"":0.3228911563057746,""2"":0.38079252350327897,""4"":0.21479946293038266,""5"":0.08529912417532595,""6"":0.0268571988427386,""7"":0.01678378671735934}","{""0"":0.019381454796530306,""2"":0.022731507080607116,""4"":0.013101803895551711,""5"":0.005288463551551104,""6"":0.0016772631206549704,""7"":0.0010505273276066873}","{""0"":1.0412290915846825,""2"":1.0473238378763199,""4"":1.0245174244046211,""5"":1.0078883543610573,""6"":1.0007168650627136,""7"":0.9985325261950493}",0:0.322891156306;2:0.380792523503;4:0.21479946293;5:0.0852991241753;6:0.0268571988427;7:0.0167837867174,0.025874828919768333,False,False
15,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,2,True,0.7,0,linear,1.0,0.31790016538411336,0.2928566935905734,0.2928566935905734,0.02504347179353994,0.05598578602075577,0.25,0.005,0.07198864221572876,0.5989143252372742,0.3135533332824707,0.3522810637950897,-0.03872773051261902,0.05598578602075577,0.0008963582804426551,0.0008963582804426551,3.4991116990568116e-06,3.4991116990568116e-06,0.0005,0.5,0.17927165608853102,0,0,0.0,2,1,1,0.06666666666666667,0.3522810637950897,0.18413469195365906,0.01311447098851204,0.023841574788093567,0.018290137755684555,0.0,1.0007978454232216,0.00033275908269601693,0.3648929014364881,0.34021411199388407,0.38669425652171907,0.3648929014364881,1.1617085060364658,"{""0"":0.31790016538411336,""2"":0.30323500849975726,""4"":0.3648929014364881,""5"":0.38669425652171907,""6"":0.34021411199388407,""7"":0.2928566935905734}","{""0"":0.019055320066399872,""2"":0.018250535475090146,""4"":0.0218755915411748,""5"":0.023185732075944543,""6"":0.02069480181671679,""7"":0.018290137755684555}","{""0"":1.0428121462464333,""2"":1.0385163947939873,""4"":1.0425606817007065,""5"":1.0426629334688187,""6"":1.0276019498705864,""7"":1.0007978454232216}",0:0.317900165384;2:0.3032350085;4:0.364892901436;5:0.386694256522;6:0.340214111994;7:0.292856693591,0.03421953320503235,False,False
20,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,2,True,0.7,0,linear,1.0,0.32882462450175676,0.7029477386751499,0.7029477386751499,-0.37412311417339317,0.04253540560603142,0.25,0.005,0.05689678713679314,0.916115939617157,0.3287096619606018,0.436542809009552,-0.1078331470489502,0.04253540560603142,0.000708550913259387,0.000708550913259387,2.6584630177239887e-06,2.6584630177239887e-06,0.0005,0.5,0.1417101826518774,0,0,0.0,2,0,1,0.05,0.436542809009552,0.6933372020721436,0.033425915986299515,0.05598030239343643,0.04409372457303107,0.0,0.996253851801157,0.0007935495392298683,0.37972847533699894,0.6123633392349215,0.4744196981367734,0.37972847533699894,0.8711363669638466,"{""0"":0.32882462450175676,""2"":0.3305009119764545,""4"":0.37972847533699894,""5"":0.4744196981367734,""6"":0.6123633392349215,""7"":0.7029477386751499}","{""0"":0.019671848975121975,""2"":0.019856656610500067,""4"":0.023116732423659414,""5"":0.029259163769893348,""6"":0.03824385197367519,""7"":0.04409372457303107}","{""0"":1.0447285026311874,""2"":1.0400793999433517,""4"":1.0268781334161758,""5"":1.0133950412273407,""6"":1.0005792006850243,""7"":0.996253851801157}",0:0.328824624502;2:0.330500911976;4:0.379728475337;5:0.474419698137;6:0.612363339235;7:0.702947738675,0.024996403139084578,False,False
