row_name,transfer_mode,component_name,runtime_geometry_projection_enabled,wall_velocity_application_enabled,rho_min_global,rho_max_global,lbm_max_v_global,bb_link_count_min,bb_max_correction_global,hydro_force_max_norm_global,impulse_proxy_max_norm,max_applied_velocity_norm,wall_velocity_cap_lbm,area_scale_final,has_nan,has_inf,envelope_pass
engineering_original_static_32_40step,engineering,original_static,False,False,0.998961,1.001039,0.0,3888,0.0,0.0,0.0,0.0,0.01,1.0,False,False,True
engineering_runtime_geometry_only_32_40step,engineering,runtime_geometry_only,True,False,0.9989604,1.0010396,0.0,2658,0.0,0.00205,0.082,0.0,0.01,1.0,False,False,True
engineering_wall_velocity_only_32_40step,engineering,wall_velocity_only,False,True,0.9982857917004111,1.001714208299589,0.007042082995889119,3888,0.007042082995889119,4.56326978133615e-06,0.00018253079125344599,0.007042082995889119,0.01,1.0,False,False,True
engineering_runtime_geometry_plus_wall_velocity_32_40step,engineering,runtime_geometry_plus_wall_velocity,True,True,0.9982680917004111,1.0017319082995888,0.007042082995889119,2658,0.007042082995889119,0.002050114988871742,0.08200459955486968,0.007042082995889119,0.01,1.0,False,False,True
link_area_original_static_32_40step,link_area_experimental,original_static,False,False,0.998961,1.001039,0.0,3888,0.0,0.0,0.0,0.0,0.01,1.0,False,False,True
link_area_runtime_geometry_only_32_40step,link_area_experimental,runtime_geometry_only,True,False,0.9989604,1.0010396,0.0,2658,0.0,0.002479359489121731,0.09917437956486924,0.0,0.01,1.0,False,False,True
link_area_wall_velocity_only_32_40step,link_area_experimental,wall_velocity_only,False,True,0.9982857917004111,1.001714208299589,0.007042082995889119,3888,0.007042082995889119,4.56326978133615e-06,0.00018253079125344599,0.007042082995889119,0.01,1.0,False,False,True
link_area_runtime_geometry_plus_wall_velocity_32_40step,link_area_experimental,runtime_geometry_plus_wall_velocity,True,True,0.9982680917004111,1.0017319082995888,0.007042082995889119,2658,0.00825996464842375,0.002479498561682851,0.09917994246731404,0.007042082995889119,0.01,1.0,False,False,True
