canonical_path,legacy_contains_implementation_body,legacy_imports_canonical,legacy_is_shim,legacy_path,nonblank_line_count,pass
src/mpm_lbm/diagnostics/geometry_update_config.py,False,True,True,src/diagnostic_geometry_update_config.py,4,True
src/mpm_lbm/diagnostics/geometry_update.py,False,True,True,src/diagnostic_geometry_update.py,4,True
src/mpm_lbm/diagnostics/geometry_projection.py,False,True,True,src/diagnostic_geometry_projection.py,4,True
src/mpm_lbm/diagnostics/geometry_state_guard.py,False,True,True,src/diagnostic_geometry_state_guard.py,4,True
src/mpm_lbm/sim/geometry_displacement/config.py,False,True,True,src/geometry_displacement_config.py,4,True
src/mpm_lbm/sim/geometry_displacement/field.py,False,True,True,src/geometry_displacement_field.py,4,True
src/mpm_lbm/sim/geometry_displacement/quality.py,False,True,True,src/geometry_displacement_quality.py,4,True
src/mpm_lbm/sim/geometry_displacement/consistency.py,False,True,True,src/geometry_displacement_consistency.py,4,True
src/mpm_lbm/diagnostics/geometry_displacement_grid.py,False,True,True,src/geometry_displacement_grid_diagnostics.py,4,True
