step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9948063492774963,1.055232286453247,1.0101021696069872,102594.05716264248,1026.057162642479,0.010102169606987229
50,0.9918231964111328,1.0525012016296387,1.0188424988680889,103481.79492503405,1913.7949250340462,0.01884249886808883
75,0.9904178380966187,1.0427826642990112,1.0269847814693212,104308.79028427601,2740.7902842760086,0.02698478146932113
100,0.9768663048744202,1.0348138809204102,1.020834562077616,103684.1248010993,2116.1248010993004,0.020834562077615984
125,0.9839128851890564,1.0274426937103271,1.0117384274205559,102760.24859625101,1192.248596251011,0.011738427420555794
150,0.9811277389526367,1.0238149166107178,1.0037154784108022,101945.37371122837,377.37371122837067,0.003715478410802326
175,0.9597853422164917,1.0085786581039429,0.995790307982235,101140.43000113964,-427.5699988603592,-0.004209692017765036
200,0.9601372480392456,1.0083661079406738,0.9906409896825685,100617.42404007912,-950.5759599208832,-0.009359010317431506
225,0.9677057862281799,1.0072882175445557,0.9869671565214689,100244.28015357256,-1323.7198464274406,-0.01303284347853104
250,0.9706748127937317,1.0049567222595215,0.9859830713405426,100144.32858991623,-1423.6714100837708,-0.014016928659457415
