step,diagnostic_mode,rho_min,rho_max,max_v,f_min,f_max,F_min,F_max,negative_population_count,negative_population_fraction,population_entry_count,fluid_cell_count,mass_total,mass_total_delta_rel,boundary_x_min_negative_population_count,boundary_x_max_negative_population_count,stability_all_finite
0,lightweight_reduction,1.0,1.0,0.0,0.02777777798473835,0.3333333432674408,0.02777777798473835,0.3333333432674408,0,0.0,3859584,101568,101568.0,0.0,0,0,True
5,lightweight_reduction,0.9995624423027039,1.049536943435669,0.026540545746684074,0.026570012792944908,0.3490698039531708,0.026570012792944908,0.3490698039531708,0,0.0,3859584,101568,101790.984375,0.002195419571124764,0,0,True
10,lightweight_reduction,0.997991681098938,1.0534439086914062,0.027761563658714294,0.026476578786969185,0.3514310121536255,0.026476578786969185,0.3514310121536255,0,0.0,3859584,101568,102023.7734375,0.004487372376142092,0,0,True
15,lightweight_reduction,0.9967480301856995,1.055024266242981,0.0278440173715353,0.026529407128691673,0.35108304023742676,0.026529407128691673,0.35108304023742676,0,0.0,3859584,101568,102233.734375,0.006554568121849401,0,0,True
20,lightweight_reduction,0.9957234859466553,1.0531331300735474,0.027465179562568665,0.026503615081310272,0.35187041759490967,0.026503615081310272,0.35187041759490967,0,0.0,3859584,101568,102433.0625,0.00851707722904852,0,0,True
25,lightweight_reduction,0.9948063492774963,1.055232286453247,0.02714633010327816,0.026508033275604248,0.3519652485847473,0.026508033275604248,0.3519652485847473,0,0.0,3859584,101568,102605.828125,0.010218062037255829,0,0,True
30,lightweight_reduction,0.9940276145935059,1.0553185939788818,0.027526086196303368,0.026547668501734734,0.35146790742874146,0.026547668501734734,0.35146790742874146,0,0.0,3859584,101568,102775.9609375,0.011893125172298362,0,0,True
35,lightweight_reduction,0.9933500289916992,1.0542048215866089,0.0275092963129282,0.026520196348428726,0.3513267934322357,0.026520196348428726,0.3513267934322357,0,0.0,3859584,101568,102944.2578125,0.013550112363145872,0,0,True
40,lightweight_reduction,0.9927656650543213,1.0528252124786377,0.02718299627304077,0.026486221700906754,0.3515852689743042,0.026486221700906754,0.3515852689743042,0,0.0,3859584,101568,103113.8671875,0.015220021931120037,0,0,True
45,lightweight_reduction,0.9922603964805603,1.053727388381958,0.02666332572698593,0.026464877650141716,0.35153165459632874,0.026464877650141716,0.35153165459632874,0,0.0,3859584,101568,103266.625,0.01672401740705734,0,0,True
50,lightweight_reduction,0.9918231964111328,1.0525012016296387,0.02774212509393692,0.02644142508506775,0.35086166858673096,0.02644142508506775,0.35086166858673096,0,0.0,3859584,101568,103444.34375,0.018473768805135477,0,0,True
55,lightweight_reduction,0.9914451837539673,1.049410343170166,0.02929970622062683,0.026318101212382317,0.34953129291534424,0.026318101212382317,0.34953129291534424,0,0.0,3859584,101568,103643.0234375,0.020429893642682734,0,0,True
60,lightweight_reduction,0.9911181926727295,1.0467767715454102,0.030160369351506233,0.026225019246339798,0.3488493263721466,0.026225019246339798,0.3488493263721466,0,0.0,3859584,101568,103818.5859375,0.022158415421195652,0,0,True
65,lightweight_reduction,0.9908350706100464,1.0444152355194092,0.03054940514266491,0.026149027049541473,0.34849709272384644,0.026149027049541473,0.34849709272384644,0,0.0,3859584,101568,103993.4765625,0.023880322173322307,0,0,True
70,lightweight_reduction,0.9905906915664673,1.043243408203125,0.03059208020567894,0.02608039416372776,0.34815022349357605,0.02608039416372776,0.34815022349357605,0,0.0,3859584,101568,104152.078125,0.025441852995037807,0,0,True
75,lightweight_reduction,0.9904178380966187,1.0427826642990112,0.030507823452353477,0.02603697031736374,0.3478069603443146,0.02603697031736374,0.3478069603443146,0,0.0,3859584,101568,104292.296875,0.026822393618068683,0,0,True
80,lightweight_reduction,0.9908866882324219,1.0422711372375488,0.030622420832514763,0.026010407134890556,0.3474654257297516,0.026010407134890556,0.3474654257297516,0,0.0,3859584,101568,104399.90625,0.02788187470463138,0,0,True
85,lightweight_reduction,0.9923238754272461,1.04074227809906,0.04908902198076248,0.023665528744459152,0.3467468321323395,0.023665528744459152,0.3467468321323395,0,0.0,3859584,101568,104325.1328125,0.027145683802969438,0,0,True
90,lightweight_reduction,0.9770529270172119,1.0405505895614624,0.05553681030869484,0.023009171709418297,0.34670865535736084,0.023009171709418297,0.34670865535736084,0,0.0,3859584,101568,104057.0,0.02450574984247007,0,0,True
95,lightweight_reduction,0.9723820686340332,1.0380377769470215,0.04998794570565224,0.023317432031035423,0.3459796905517578,0.023317432031035423,0.3459796905517578,0,0.0,3859584,101568,103848.109375,0.0224490919876339,0,0,True
100,lightweight_reduction,0.9768663048744202,1.0348138809204102,0.0493679903447628,0.023417050018906593,0.34483665227890015,0.023417050018906593,0.34483665227890015,0,0.0,3859584,101568,103665.0859375,0.02064711264866887,0,0,True
105,lightweight_reduction,0.9799046516418457,1.0331772565841675,0.049212973564863205,0.023423541337251663,0.3442855775356293,0.023423541337251663,0.3442855775356293,0,0.0,3859584,101568,103512.0859375,0.019140732686476057,0,0,True
110,lightweight_reduction,0.9803481698036194,1.0313740968704224,0.04920435696840286,0.023509318009018898,0.34367793798446655,0.023509318009018898,0.34367793798446655,0,0.0,3859584,101568,103316.0625,0.017210760278827977,0,0,True
115,lightweight_reduction,0.9821672439575195,1.0297844409942627,0.04943214729428291,0.023508844897150993,0.3431413173675537,0.023508844897150993,0.3431413173675537,0,0.0,3859584,101568,103121.609375,0.015296248572385002,0,0,True
120,lightweight_reduction,0.9833599925041199,1.0285085439682007,0.04903195798397064,0.023522211238741875,0.342706561088562,0.023522211238741875,0.342706561088562,0,0.0,3859584,101568,102943.5546875,0.013543189661113737,0,0,True
