step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9948063492774963,1.055232286453247,1.0101021696069872,102594.05716264248,1026.057162642479,0.010102169606987229,0.019879631172612114,0.00295168534416392,0.0,43.58145830855584,6.213408024637286,37.36805028391855,0.8574300111610198,0.02714633025206297,0.04701882323561712
50,0.9918231964111328,1.0525012016296387,1.0188424988680889,103481.79492503405,1913.7949250340462,0.01884249886808883,0.019958848682969866,0.004614751634422588,0.021890984349030234,43.78227480669423,9.685059104104809,34.09721570258942,0.7787904089756437,0.02774212574447574,0.04805077129939655
75,0.9904178380966187,1.0427826642990112,1.0269847814693212,104308.79028427601,2740.7902842760086,0.02698478146932113,0.019955050323461315,0.005949557789897155,0.023182883740724938,43.78932325637019,12.469559564804246,31.319763691565942,0.7152374451690058,0.030507824183596568,0.052841101514367765
100,0.9768663048744202,1.0348138809204102,1.020834562077616,103684.1248010993,2116.1248010993004,0.020834562077615984,0.019924471581738535,0.04017615955831775,0.024516726879003355,43.450101315745144,84.76565130355226,41.31554998780712,0.4874091020648562,0.04936798740309667,0.08550786244958375
125,0.9839128851890564,1.0274426937103271,1.0117384274205559,102760.24859625101,1192.248596251011,0.011738427420555794,0.019947191160735595,0.03646338986349952,0.03395413994104276,43.1950411201593,77.44095846357413,34.24591734341483,0.44221969901784036,0.04912935089592774,0.08509453189462639
150,0.9811277389526367,1.0238149166107178,1.0037154784108022,101945.37371122837,377.37371122837067,0.003715478410802326,0.01995182071948012,0.03488384460676497,0.03593901208987449,43.05028588637526,74.3315679102079,31.28128202383263,0.42083441669924465,0.045252302005702134,0.07837928623332711
175,0.9597853422164917,1.0085786581039429,0.995790307982235,101140.43000113964,-427.5699988603592,-0.004209692017765036,0.019674155263437947,0.0315240616334685,0.03173108102638444,39.995159092444595,67.27179672584535,27.276637633400753,0.40546914102148934,0.039842612289124155,0.06900942879103117
200,0.9601372480392456,1.0083661079406738,0.9906409896825685,100617.42404007912,-950.5759599208832,-0.009359010317431506,0.02008082656830634,0.027376808845183887,0.028766161675609178,41.389170931936775,58.41259156950997,17.023420637573196,0.29143409289272193,0.0336290559689462,0.05824723354879224
225,0.9677057862281799,1.0072882175445557,0.9869671565214689,100244.28015357256,-1323.7198464274406,-0.01303284347853104,0.019962914339099466,0.025852506230924454,0.011951347752175507,41.43974325278405,55.10079919476891,13.661055941984863,0.2479284536998476,0.030102547967722413,0.052139142517374476
250,0.9706748127937317,1.0049567222595215,0.9859830713405426,100144.32858991623,-1423.6714100837708,-0.014016928659457415,0.019952024321735526,0.0069276987887929515,0.014240654580894288,41.590026305875426,14.729808670991384,26.860217634884044,0.6458331484894854,0.026252183697257212,0.04547011597328087
